subjectID,l_fit,beta,tau,phi,NLL
qs8ywncu,5.730711108577722,0.006737946999085467,0.04796299036583014,0.04500140616791523,1078.985568566999
9fztwznf,13.188452862608566,0.006737946999085467,0.0540500857703373,0.059172228216754386,931.7161502409615
gj6jtxzq,1.910444893560471,0.0067379469990854705,0.020117044089403326,0.02630058575849918,460.13730113769844
0vry5ube,11.119270388912556,0.006737946999085467,0.031142154835883753,0.038283359677221046,1053.8674345546403
qol84cpr,0.4937352038667834,0.006737946999085467,0.016280194287402856,0.01722945452923698,576.0018644041764
0a6a9q2l,0.9086653434579921,0.1833120300316028,0.02625956309456831,0.04322204175503754,524.0927339013917
dvve9pgf,8.22936861302616,0.006737946999085467,0.04153417656250134,0.04078057975724494,933.0201986941111
2f00cejq,0.8423113080382909,0.13442506354816108,0.025353302100166626,0.03132969978549624,680.3945223506722
4z1o75zp,0.486197197523348,0.006737946999085473,0.041191294962590344,0.06045504666979013,1019.9034201710883
et0kuusz,0.5680036646878754,0.006737946999085467,0.02106457721295757,0.029417391670144368,286.1016655270058
7ewwuwva,0.838285282726424,0.0409827555777679,0.02839430460944446,0.05380303469082162,426.92194157169956
xove9k48,0.6464264776448398,0.1405104349345902,0.02155352950117368,0.018230089963560736,438.77490450184507
z978tvl5,0.4982111854868728,0.17963347466462204,0.027930722344877527,0.03784861084762742,604.6036461349725
2f18hawm,1.3369924189111124,0.2544898432294006,0.03372133810516899,0.04439332592546228,763.4840287841348
1n75pw58,11.4221472944166,0.006737946999085467,0.030865697855454496,0.04707009016246584,493.8813589938917
uj6zfcm0,1.2501652185604089,0.25487965056000006,0.024733000623504357,0.030424515044791343,340.1636429348382
y3nzs4ud,3.588793446825175,0.32591669533370693,0.03635175941229872,0.04641553065712866,725.4175929791754
hzwr2bmw,10.399376177461985,0.006737946999085467,0.1730547196817656,0.26122538939808615,1062.7539088785156
s0k86u6z,11.86014875991869,0.006737946999085467,0.031121885784658288,0.04541339320238396,1194.3897603744872
6gzo3kny,0.963276572909094,0.10883629982076756,0.019789749923998637,0.026625744952775775,453.66900755067155
a8ps9sdf,10.585054743342774,0.006737946999085467,1.0201156707364691,1.4255772227224845,1071.5403738669527
eqca3bl9,10.030890370673816,0.006737946999085467,0.5320451084933095,0.8197978029257301,1018.6500602306708
rnrzj41w,1.270340449763537,0.07576386252809594,0.011275821373210102,0.013285595736213327,352.2264696710055
1fzhpzza,0.6837115808379235,0.12651698953357166,0.015270588159519129,0.01884593192866129,241.57042412114689
rp6yd4ek,6.082245957114027,0.006737946999085467,0.03207240681556521,0.05314054394881701,598.9226471100511
l8ysv03y,9.968918960419739,0.006737946999085467,0.3041379515366788,0.2929721107882185,1182.291266775145
dd2vv1pc,3.7467252599237155,0.006737946999085467,0.02400555675033872,0.023449296598941655,547.6007469708455
wkbe3ber,10.692916890549748,0.006737946999085467,0.17477076734865377,0.21714963339206877,1121.9074281073463
o3y9yzef,4.9248853431209545,0.006737946999085467,0.034736622662462135,0.038667402577740706,730.3540562596521
8scmmnfe,0.9381766241098481,0.13670372211200932,0.02493323610653702,0.04020857991299322,508.9933956845015
97ocjb6n,1.639530866721869,1.2182131960472986,0.08809013434174606,0.10250719788333645,1026.600581808556
n23x07jd,4.890653817321102,0.006737946999085467,0.02703531063116029,0.020230984923106474,676.7589490636047
nrv2ltos,11.924721490898937,0.006737946999085467,0.03416096593273506,0.053238517147998224,811.6946020644264
6xlyhhqs,10.040482437005416,0.011263403161376674,0.0336101340887546,0.047069353506651763,603.7856095834377
hy9efhu6,0.8540433146415534,0.11635846233502468,0.01415596467670803,0.02046411595566737,272.12348990166845
mte6huys,2.9408805134386524,0.006737946999085467,0.03002778876954224,0.029886033764570316,841.253703624909
f97x5a7b,8.989460346996584,0.006737946999085467,0.03378245244850615,0.02815447639858433,887.8316728886227
226lmynp,9.823971678581522,0.006737946999085467,0.029870345864751728,0.02586021516031166,1022.6619310337003
t05dwmza,3.5023322134733377,0.006737946999085467,0.029465512515372022,0.03134613151123801,683.234543185485
hanc2y2m,0.766199021859232,0.18312184860198782,0.021785513793115975,0.027260708637109686,514.6248871036876
c9fy7x92,3.273567442332218,0.006737946999085467,0.022546782901307967,0.031893504559339966,368.97972563808923
pcxgxry4,6.729224103608562,0.006737946999085467,0.02444998560230255,0.027277854965502238,739.0333907331518
lgyrvhz9,1.0641375557548858,0.13787808635555512,0.022398488179288217,0.03136154541359287,457.2736834314236
3tyq8bzq,10.133182809213608,0.42299044960471444,0.5212712291621874,0.5865971492437192,1152.111280843285
lp2mqb2q,7.012026892062612,0.006737946999085467,0.02521696262903915,0.049582085367772775,412.32010149899645
5l05oj47,12.783019673955492,0.006737946999085467,0.03485463963815858,0.03029769596172151,1088.7634732026168
f421z9m5,4.695842674544499,0.006737946999085473,0.029122508272206533,0.03991036981098409,744.3394171212251
1y6254d1,0.7950075465648647,0.17939611900663005,0.03196105667632271,0.04309516886479547,538.9136337960123
aqhlltdg,4.79378014752667,0.006737946999191398,0.03610233669461543,0.05245560313394004,776.5364754808271
942rwz8e,6.244287999649817,0.006737946999085467,0.022648213187537534,0.021935042913123787,444.9917246888625
tc1z9vkv,3.4101418171929154,0.006737946999085467,0.027518533359387486,0.02949785017156441,762.6936070600235
okuug6ro,1.1424887828605483,0.09439656686563958,0.022630622300778752,0.03110593493399144,632.8519420360963
sjses643,0.49879603349352875,0.16589529087115562,0.016145188923073935,0.011718221075292645,402.82923424936473
