"","X","subjectID","av_distance","av_distance_prev","reclicks","HVclicks","Novclicks","performance","bonus","trials","slope_score","slope_novel","slope_dprev","slope_dhv","slope_dprew"
"138",138,"k6vyw9pp",2.33809523809524,2.26666666666667,4,4,202,56.3409090909091,0.602909090909091,210,0.798580350477233,-0.187065300400451,-0.0710103793602581,-0.154903624266805,-0.697590129878235
"139",139,"uo65uyqg",0.742857142857143,0.957142857142857,108,108,94,57.7727272727272,0.648727272727271,210,0.611849251250378,-0.148851652448885,-0.0264796603890431,-0.0993341856518065,-1.45436320424225
"140",140,"0kw6wclk",2.61904761904762,2.71428571428571,3,3,206,51.8999999999999,0.460799999999997,210,0.969422706445851,-0.455789382785413,-0.237800227026063,-0.299433493859853,-1.13060965517892
"141",141,"3hnhlq41",2.10952380952381,2.87619047619048,9,9,200,56.9954545454546,0.623854545454547,210,0.960755365777399,-0.340776878062886,-0.20703331420174,-0.286729655416547,-1.50190867752633
"142",142,"abvg6ws6",5.55238095238095,3.33333333333333,0,0,204,42.6,0.1632,210,0.512857728278799,0.0168231510582736,0.0243696093790294,0.0375596107538167,-0.659569114080145
"143",143,"3hfyjwzt",1.57619047619048,1.91904761904762,63,63,146,56.4454545454544,0.60625454545454,210,1.16524130876192,-0.414558061470767,-0.260602568397039,-0.322679715587341,-1.35651234840799
"144",144,"g3l3agcg",1.8952380952381,1.53809523809524,19,19,169,45.3181818181819,0.250181818181821,210,0.999120087763185,-0.213363531429127,-0.0373522258649184,-0.102088039681171,-1.80139054272763
"145",145,"0e8cp3ts",1.63333333333333,1.99047619047619,77,77,132,60.6181818181818,0.739781818181817,210,-0.160138334418986,-0.110093373535808,-0.0543463843173417,0.0111498869213419,-0.0756731154548593
"146",146,"4yzb4862",2.16190476190476,2.26666666666667,4,4,202,50.7681818181819,0.424581818181821,210,0.199926844528565,-0.0393369985311433,-0.0150380253021832,-0.0129799780667143,-1.89666106708379
"147",147,"cvn547tp",2.08571428571429,2.6952380952381,103,103,107,64.0681818181818,0.850181818181818,210,-0.0911345334332939,0.00490057972725261,0.0126543454286934,0.0166306225444878,-0.755524360796022
"148",148,"1u45u548",1.48571428571429,1.9952380952381,89,89,119,61.1045454545453,0.75534545454545,210,0.0313498747143262,-0.0716692407418269,-0.0074008303076884,0.00453575056100844,-0.587087846276428
"149",149,"jgyk3u4o",2.21428571428571,2.7047619047619,22,22,187,58.3636363636364,0.667636363636365,210,0.197682647260138,-0.00178865650099863,-0.00189535410977605,0.0109371484104939,-0.242343575395694
"150",150,"82z353d6",1.11904761904762,1.62857142857143,78,78,132,62.6590909090909,0.805090909090909,210,0.15917269474916,-0.00993657135398254,-0.00169560734332577,0.0117088498507786,-1.10216909897782
"151",151,"aa79kq90",1.60952380952381,1.88095238095238,11,11,195,55.1272727272728,0.564072727272729,210,0.691751499057861,-0.0616909171101775,-0.0256500949201582,-0.0380097658757952,-0.802857438092641
"152",152,"sg90jtjf",2.04761904761905,2.86190476190476,0,0,210,54.5045454545455,0.544145454545456,210,1.24134969204803,-0.392047911737383,-0.240417849934443,-0.306660877286738,-1.80621908171427
"153",153,"9n12tt53",1.65238095238095,2.12380952380952,39,39,171,60.1954545454545,0.726254545454544,210,0.147320007136426,-0.0399621607002897,-0.0176504562444566,-0.000387778209313849,-0.895939961331175
"154",154,"pbzu2qus",1,1.3047619047619,124,124,86,62.1227272727273,0.787927272727273,210,0.461084733335955,-0.052969267512838,-0.0152566218485231,-0.0181621653474809,-1.88753324770135
"155",155,"j99jksdb",2.23809523809524,1.8047619047619,10,10,193,55.7818181818182,0.585018181818183,210,0.527573184922524,-0.0296414506169714,-0.0132507981557897,-0.000363333364264709,-0.727844904042211
"156",156,"w7mx2b49",1.37619047619048,1.85714285714286,98,98,112,55.1409090909089,0.564509090909085,210,0.232769362172995,-0.0101516479614064,0.00266138458149706,0.00591466348663829,-1.53105298473199
"157",157,"fqz14k0q",2.30952380952381,2.4952380952381,3,3,207,54.5090909090909,0.544290909090909,210,-0.000907336414533666,0.0629074099952471,0.0141789525876987,0.0223132536820081,-0.721674050664203
"158",158,"3484pa7t",2.44285714285714,3.2047619047619,88,88,115,55.5363636363637,0.577163636363639,210,0.875331702549678,-0.264589275978089,-0.097889395178782,-0.140491437388045,-1.43491875530694
"159",159,"83sszyxu",1.96666666666667,2.54285714285714,1,1,209,56.2318181818181,0.599418181818179,210,1.02164911308126,-0.213649519609271,-0.105678803870046,-0.15451645850266,-1.27372380775752
"160",160,"ee94749o",1.57142857142857,1.94761904761905,4,4,202,46.8045454545455,0.297745454545456,210,0.275405448215405,0.0191234423817139,-0.00172791846488335,0.0103883604713026,-1.44143497479473
"161",161,"0urt1012",3.06190476190476,3.55238095238095,0,0,209,50.1727272727273,0.405527272727274,210,0.614885114116644,-0.101583526644929,-0.0619758766508793,-0.079418058479267,-1.56842417558399
"162",162,"elpewlq2",2.7,2.17619047619048,16,16,191,52.1681818181819,0.469381818181821,210,0.117837929191668,-0.0934802465110396,-0.00595003269234101,-0.0130747315115765,-1.99607202783406
"163",163,"263rg2td",1.1952380952381,1.72857142857143,115,115,94,54.5954545454546,0.547054545454547,210,1.33425278988803,-0.35646578588434,-0.235629085903136,-0.295150126038202,-1.10626079627091
"164",164,"koqpugz2",1.84761904761905,2.23333333333333,80,80,129,58.8954545454545,0.684654545454544,210,0.119592203954198,-0.100563725179517,-0.018202688782833,-0.00738894696146862,-1.54766832522639
"165",165,"s9szsy6w",1.58571428571429,1.83809523809524,21,21,184,51.2227272727272,0.43912727272727,210,0.405213185345214,-0.130361148775958,-0.0199673078547952,-0.0288760535221445,-1.41441947117623
"166",166,"x4o058lj",2.51904761904762,2.71428571428571,2,2,208,54.2136363636363,0.534836363636362,210,1.01374649033906,-0.464463419225229,-0.267106350003637,-0.322020633454831,-1.07981323768889
"167",167,"rkl43lw9",2.32857142857143,2.54761904761905,1,1,208,54.0727272727274,0.530327272727277,210,0.750469630971277,-0.372208351316571,-0.213489533487584,-0.297270831681133,-1.61611920602793
"168",168,"yl5llon7",2.5,2.3,69,69,139,54.8090909090907,0.553890909090902,210,0.541785089557504,-0.139192269210873,-0.0247411539534106,-0.0569469767599465,-1.77372927098847
"169",169,"23odf2ue",2.03333333333333,2.41904761904762,7,7,195,53.259090909091,0.504290909090912,210,1.35015931831577,-0.357280301350634,-0.248106580621061,-0.298673126167496,-1.52366386196804
"170",170,"pbun22w2",3.11904761904762,3.91904761904762,1,1,209,52.9272727272727,0.493672727272726,210,0.371174020945223,-0.0773226017816877,-0.0191140813520885,-0.00883100282731926,-2.02501871588321
"171",171,"87v9658u",3.24285714285714,1.2,9,9,198,40.4181818181818,0.0933818181818176,210,0.275128424594739,-0.0618984908891765,-0.00351465898159516,0.00512713831706278,-0.867793952316501
"172",172,"cqqftsks",1.17142857142857,1.39047619047619,139,139,71,61.1454545454545,0.756654545454544,210,0.941892945359944,-0.147009375391669,-0.0642966473491281,-0.108590627251113,-1.80210802920345
"173",173,"ly335abk",2.36190476190476,1.62857142857143,18,18,164,44.1272727272727,0.212072727272726,210,0.464785209660474,0.0677512743405091,0.0101392690171682,-0.00159071655506814,-1.47766330110771
"174",174,"a8qpexum",2.74285714285714,3.40952380952381,0,0,208,53.8363636363636,0.522763636363635,210,1.0835014053823,-0.361157343404982,-0.227767174799562,-0.273897636195955,-1.80136248175593
"175",175,"nvq7lger",1.86190476190476,2.07619047619048,112,112,92,52.1727272727272,0.46952727272727,210,1.36687810871131,-0.529072457893331,-0.281542555728949,-0.342133970851824,-1.62879763135853
"176",176,"69pm4uqh",2.44285714285714,2.71428571428571,13,13,188,53.2681818181819,0.504581818181821,210,1.24139536629403,-0.450932567342079,-0.278076407927101,-0.337345587670095,-2.27285133127774
"177",177,"k47b3m0z",1.7,1.80952380952381,58,58,152,56.0590909090909,0.593890909090909,210,0.76541714856349,-0.432921198138988,-0.239017821825808,-0.286897342386235,-0.889305687269735
"178",178,"0p415lx3",2.87142857142857,2.66190476190476,4,4,203,48.309090909091,0.345890909090912,210,0.29436129568245,-0.199480809143053,-0.129074075295672,-0.131754879360191,-1.7240362725591
"179",179,"kj0ua3s9",1.97142857142857,2.8,4,4,205,52.5500000000001,0.481600000000003,210,-0.290752054123861,-0.0118587816678284,-0.00339471014417972,0.191448846892022,-0.0194710547412185
"180",180,"ucs98zuh",2.72857142857143,2.68571428571429,6,6,202,47.5818181818181,0.322618181818179,210,0.327981481940795,-0.0106008251903593,-0.00479236306676309,0.00972398636103979,-1.40032532615246
"181",181,"o52cwpzh",1.29047619047619,1.74761904761905,93,93,116,60.4772727272728,0.735272727272729,210,1.04056570971528,-0.24897967469531,-0.140715153655899,-0.223434559246722,-2.26128292602378
"182",182,"s8h1cm8g",5.58571428571429,4.61428571428571,2,2,185,41.9045454545455,0.140945454545456,210,0.400806611646089,-0.244019430958873,-0.0234194984169178,-0.156834410463286,-1.30437530707808
"183",183,"4c5nwmmv",0.957142857142857,1.5,90,90,118,60.4681818181818,0.734981818181818,210,0.641832705173914,0.0420815398749861,-0.0157878940508339,-0.00853806954777359,-1.55364716641538
"184",184,"wmt9nsnd",2.47142857142857,2.67142857142857,15,15,192,59.159090909091,0.693090909090912,210,1.26202695840065,-0.501893100040512,-0.27678807186234,-0.351898270519466,-1.92079789415346
"185",185,"nn1o0o34",3.62857142857143,3.62857142857143,0,0,208,50.3409090909091,0.410909090909091,210,0.338188270842156,-0.0890128242473598,-0.00962776060874221,-0.0141016314168534,-1.73098557969388
"186",186,"vh11eq4r",1.87142857142857,2.11428571428571,63,63,147,57.5045454545456,0.640145454545459,210,0.277567955537402,-0.0390790156138318,-0.00930561687942461,-0.00752626957715971,-2.12870650365969
"187",187,"7jt9qf11",0.714285714285714,0.619047619047619,110,110,71,42.4227272727274,0.157527272727277,210,1.28460132979916,-0.241752468832502,-0.183733606002756,-0.243388700749924,-1.57067683250133
"188",188,"135qwtdy",2.75238095238095,2.46666666666667,9,9,196,47.8727272727273,0.331927272727274,210,0.786249147778181,-0.00162899214574061,0.0109263996992993,-0.00763225044554643,-0.477554571500117
"189",189,"yyeygp1e",4.18095238095238,2.65238095238095,5,5,195,43.6318181818183,0.196218181818186,210,1.28281095962108,-0.306173306620628,-0.178639024794877,-0.238938569336076,-1.07459311654522
"190",190,"orpbydft",1.75714285714286,1.90952380952381,87,87,123,57.4727272727272,0.63912727272727,210,0.698290905718542,-0.341160709176006,-0.207572730309884,-0.257870566353778,-1.40031917301192
"191",191,"u12l2jht",2.09047619047619,2.45238095238095,28,28,178,55.3454545454546,0.571054545454547,210,0.768600781630195,-0.210292383004432,-0.163464810384751,-0.220755505588609,-1.80788591859901
"192",192,"momcdeje",1.3047619047619,1.41904761904762,20,20,188,45.1818181818181,0.245818181818179,210,1.11521572211678,-0.355782174942468,-0.165145567800092,-0.229447232550374,-1.17035704540426
"193",193,"b815efyf",1.46666666666667,1.89047619047619,5,5,204,54.1181818181818,0.531781818181818,210,0.769108737062585,0.0360540173902834,0.00759691770480514,0.0059625029350331,-0.868387445434412
"194",194,"1djww6qm",4.35714285714286,3.78095238095238,1,1,208,55.7681818181817,0.584581818181815,210,0.0314603021389286,-0.0587298433832596,-0.0688263628284893,0.0455910158813473,-1.1480291152561
"195",195,"sck3cnjx",2.18095238095238,1.93809523809524,13,13,191,56.9636363636364,0.622836363636365,210,0.244464592031845,0.0424821867720657,-0.00624323130300281,0.00127747156916121,-1.77980728912753
"196",196,"a1826std",1.97142857142857,1.68571428571429,8,8,195,50.5681818181818,0.418181818181818,210,0.0062188948716787,-0.133954629443422,-0.0270503404089801,-0.0424815440550046,-1.16748232259255
"197",197,"yypl9xs7",3.17142857142857,2.55238095238095,34,34,152,44.6499999999999,0.228799999999997,210,0.686216438606167,-0.111101545651779,-0.0290988900118669,-0.0387802088987017,-2.19336353511015
"198",198,"eff2w6hq",2.65238095238095,1.30952380952381,71,71,84,50.4227272727272,0.41352727272727,210,0.304618560914727,-0.0252015855439991,-0.00766358109568425,0.0181825231457156,-0.0950619520748144
"199",199,"uo88gv0w",1.88571428571429,2.4,48,48,159,58.0000000000001,0.656000000000003,210,0.596873051188842,-0.227543226836745,-0.163993764235313,-0.175734045596722,-1.94333230672239
"200",200,"fe7wg6b7",3.42857142857143,2.50952380952381,6,6,199,35.0681818181819,0,210,0.676676946758122,-0.406583799749377,-0.170701821669379,-0.220734183962733,-1.65707423079419
"201",201,"wtm8kuhe",1.71904761904762,1.94285714285714,17,17,185,57.7090909090908,0.646690909090905,210,0.134658139136457,-0.135519693155662,-0.0187894014448072,-0.0254036467496735,-1.88228387525143
"202",202,"s0uavzu4",3.41428571428571,4.21428571428571,2,2,208,49.609090909091,0.387490909090912,210,1.04357698269751,-0.303214008521823,-0.178115464988768,-0.24545297853851,-1.11789640182241
"203",203,"hlxy6xje",1.45714285714286,1.96190476190476,59,59,147,51.9136363636363,0.461236363636362,210,1.21123673175123,-0.537364189468171,-0.255742846860231,-0.329813353932392,-1.04603835046363
"204",204,"vqy4jw7v",2.73333333333333,2.92857142857143,2,2,205,50.8909090909092,0.428509090909094,210,1.40087453363768,-0.262921841570943,-0.19432229775266,-0.250311084019303,-2.04635405742738
"205",205,"alxj0qfx",2.10952380952381,2.21904761904762,3,3,205,53.2954545454546,0.505454545454547,210,0.122105838174028,-0.0599102558325103,-0.0479530912184425,-0.0488871029327194,-0.499036126889852
"206",206,"cr9sm4s3",1.2047619047619,1.64285714285714,105,105,104,63.6409090909092,0.836509090909094,210,0.191711379320521,-0.0261176478105776,-0.00314470465389471,-0.0092706180331486,-0.483364249878724
"207",207,"0pzmq854",1.55238095238095,2.10952380952381,3,3,206,56.6545454545454,0.612945454545453,210,1.06810838895264,-0.579070783573668,-0.215560095387831,-0.338705350859001,-0.85047226129965
"208",208,"g1t94n5d",2.12380952380952,2.24761904761905,9,9,197,50.9136363636364,0.429236363636365,210,1.28991697811899,-0.367533511529015,-0.252677655927186,-0.316930512531861,-1.76048492728698
"209",209,"0v6umdqx",2.17142857142857,2.0952380952381,71,71,139,61.9090909090908,0.781090909090906,210,0.102201902471782,-0.036460886353359,-0.00251536785397266,-0.0267699287640966,-0.808986309372972
"210",210,"t18afl5a",2.29047619047619,2.65714285714286,3,3,207,46.0818181818182,0.274618181818182,210,0.889816360779294,-0.499696374799754,-0.266277084949243,-0.334884062484808,-1.61548642881298
"211",211,"nm9h4e9g",0.638095238095238,0.866666666666667,139,139,71,60.1772727272726,0.725672727272723,210,-0.191941675462633,-0.0135008745451826,-0.00489727856350257,0.0170955721749951,0.129665169185503
"212",212,"nzv6jwhs",1.8952380952381,2.16666666666667,5,5,197,50.3,0.4096,210,0.764605225392276,-0.0250840067644458,-0.0113278493842163,-0.0259279680078764,-1.44691748910544
"213",213,"kpel97ec",2.76190476190476,5.48095238095238,66,66,119,57.4863636363636,0.639563636363635,210,-0.0384942860912608,0.0894161638035307,0.00178978854249412,0.0126850483461352,-1.08263223455779
"214",214,"73pnjtbl",3.9047619047619,5.33809523809524,66,66,121,55.9227272727273,0.589527272727274,210,0.295330819121165,-0.0232112199425511,-0.00598608415130468,0.00262392254622583,-1.35572959036075
"215",215,"yglpr1l4",0.904761904761905,1.2,113,113,97,56.0136363636365,0.592436363636368,210,0.946443649551984,-0.27541599186192,-0.132931850954517,-0.176235094185942,-1.87430433207526
"216",216,"b2jkxysa",2.79047619047619,2.73333333333333,3,3,206,54.1409090909091,0.532509090909091,210,1.04965716978932,-0.163466773721948,-0.106996401369676,-0.188779160402952,-0.74288799813738
"217",217,"2a5gce3t",2.26666666666667,2.72380952380952,2,2,208,51.659090909091,0.453090909090912,210,0.92509871028762,-0.460425012353218,-0.259617724684009,-0.320006999281827,-1.68676665531623
"218",218,"lc9nwnt6",2.53809523809524,2.1047619047619,31,31,166,55.5909090909091,0.578909090909091,210,0.640789069115723,-0.249461981744028,-0.165910455455743,-0.200147455447132,-2.30644512817623
"219",219,"v40qkuc3",5.34285714285714,3.31428571428571,3,3,197,37.4681818181818,0,210,0.287367487944317,0.0513167344157611,0.00373547064542318,0.0054166692094348,-0.576986907522312
"220",220,"5fuqa1v9",1.61428571428571,1.76666666666667,17,17,182,52.540909090909,0.481309090909088,210,0.579626172324113,-0.0701089608771729,-0.0082296584766261,-0.0132228446402006,-1.11146752787719
"221",221,"mwvs8r2u",2.66666666666667,2.56666666666667,7,7,196,52.4863636363636,0.479563636363635,210,0.534399335125714,-0.020287917990729,-0.0160623975856861,-0.00329333736413821,-0.423438016279677
"222",222,"yqvyh6vn",1.84761904761905,1.81428571428571,6,6,198,52.7227272727272,0.48712727272727,210,0.0890761614159153,0.034180172379569,-0.00144070894307359,0.00203368892538035,-1.07933054370626
"223",223,"yayhmfjn",1.11428571428571,1.4047619047619,93,93,107,60.2818181818181,0.729018181818179,210,0.21667462542756,0.0106617442061976,-0.00570094195079968,-6.22503703538169e-05,-1.7670353301932
"224",224,"vfa8p4oo",2.43809523809524,2.3952380952381,2,2,203,44.1454545454547,0.21265454545455,210,0.452547572350576,-0.0321497198617487,-0.012076109175813,0.00628878525441869,-1.00945448473554
"225",225,"9urfx3x5",1.6952380952381,1.98095238095238,85,85,124,59.8363636363636,0.714763636363635,210,-0.176561267975049,-0.068981759586124,-0.015947898807783,0.005197334105304,-0.924622618113868
"226",226,"mtfsokek",3.41904761904762,1.94761904761905,11,11,191,42.3681818181819,0.155781818181821,210,0.390260565809776,-0.0702268594879993,-0.0103550288843307,-0.00157851737775039,-0.875478097293404
"227",227,"ws9x8reu",2.22857142857143,2.54761904761905,2,2,205,54.5045454545456,0.544145454545459,210,0.242541981904281,-0.0317760028878781,0.0295626618163984,-0.0151092596837249,-0.679861753680542
"228",228,"9lh648dn",1.50952380952381,1.63809523809524,62,62,140,57.931818181818,0.653818181818176,210,0.952740013196511,-0.216236323338704,-0.137161189068821,-0.205740208407785,-2.01342514567706
"229",229,"ufhuoag2",2.6,2.18095238095238,11,11,191,51.7727272727274,0.456727272727277,210,0.571115986243765,0.0420815398749861,-0.0134084735354897,-0.0109741558263872,-1.99167156159238
"230",230,"y8pxsvuv",2.17619047619048,1.4047619047619,21,21,156,41.0863636363636,0.114763636363635,210,0.630530118923539,-0.00826243580259536,-0.00533194888121802,-0.000161318092501528,-0.388152192132001
"231",231,"m483enhb",1.54285714285714,1.81428571428571,66,66,127,55.4227272727274,0.573527272727277,210,0.0764049401398224,-0.0538116386544168,-0.0283195459040419,0.0669879095262853,-0.128070388470588
"232",232,"z7gxue2j",1.74761904761905,2.14285714285714,5,5,201,53.1818181818182,0.501818181818182,210,0.806853912299265,-0.198045083136215,-0.127898124795982,-0.164461954136542,-1.35698186956968
"233",233,"jf4v1x62",2.63333333333333,6.56666666666667,91,91,115,61.0272727272727,0.752872727272727,210,0.791229737448938,-0.226407656254489,-0.196777332816725,-0.234450130379558,-2.29863204480644
"234",234,"tfp0xxns",7.17142857142857,6.35238095238095,8,8,119,40.1727272727273,0.0855272727272736,210,0.586492015607246,-0.304102376096022,-0.178212760416495,-0.259381047738283,-0.351852887764219
"235",235,"jpcjb9dd",3.21904761904762,3.10952380952381,7,7,201,55.6363636363636,0.580363636363635,210,-0.605044102379207,-0.0522767877680395,-0.010430185444482,0.0238013942105088,0.148944301709903
"236",236,"3qwj979a",2.23333333333333,2.33333333333333,13,13,188,55.9727272727273,0.591127272727274,210,0.884502318278162,-0.43700166510165,-0.245112491738889,-0.295651741297115,-1.13147560388358
"237",237,"6tatjtst",0.914285714285714,1.53333333333333,101,101,109,63.6636363636364,0.837236363636365,210,1.31726092329716,-0.299464791672318,-0.21507537894133,-0.25928121823721,-1.59546808431175
"238",238,"tzz21om7",1.51428571428571,1.90952380952381,109,109,101,62.7545454545455,0.808145454545456,210,0.0727935369460754,-0.0800333750274087,-0.0147124829735705,-0.0216361009000074,-1.58337375466513
"239",239,"tec0scn8",1.61428571428571,1.84761904761905,54,54,147,54.9636363636364,0.558836363636365,210,1.1442171342025,-0.303495009763363,-0.135002407986275,-0.235675132679394,-2.0098448504262
"240",240,"08lucg24",3.5,2.76190476190476,20,20,175,44.0227272727274,0.208727272727277,210,0.169150223880757,-0.0203855996375788,0.00384066925427116,0.00407407409597853,-1.01764372524075
"241",241,"dxt2hbe5",0.923809523809524,1.43333333333333,70,70,140,57.4090909090909,0.637090909090909,210,0.914619130900474,-0.311609289149147,-0.137163356805136,-0.219627348075238,-1.30830922289886
"242",242,"wwko8kyp",1.42857142857143,1.87619047619048,38,38,169,56.3863636363636,0.604363636363635,210,0.132219353345494,-0.0104405978648517,-0.0160377572472633,-0.00600532539173103,-1.57140430047504
"243",243,"d4sgbqmd",0.680952380952381,0.885714285714286,135,135,75,57.2454545454543,0.631854545454538,210,0.732894644131791,-0.269493517314141,-0.133409748872711,-0.182269526566649,-1.45924434257155
"244",244,"p9q4wrpj",2.06190476190476,2.07619047619048,17,17,175,53.0136363636363,0.496436363636362,210,1.3763979021464,-0.37008596402308,-0.250571563882587,-0.30706727738465,-0.941466080957625
"245",245,"mwxlwzyn",1.27142857142857,1.73333333333333,91,91,119,58.8454545454545,0.683054545454544,210,-0.0137427982209735,-0.00891719897057067,0.000105152588809776,0.00974816572556682,-1.11948634858438
"246",246,"6qqrh7uk",3.05714285714286,2.87142857142857,2,2,206,50.3318181818182,0.410618181818182,210,0.892148676293852,-0.278394563475033,-0.22027827434136,-0.231688397084102,-1.0768494341628
"247",247,"8zsqfun7",3.91904761904762,4.3,1,1,208,51.5818181818181,0.450618181818179,210,0.499165729263121,-0.0653220904786588,-0.0303456236634495,-0.0526597560771464,-0.821549452848715
"248",248,"21u5e871",2.3,2.25238095238095,24,24,182,57.1590909090909,0.629090909090909,210,0.361382784300133,0.0148613501457603,-0.0031486305310082,0.0271263524342733,-0.814803451121488
"249",249,"jb7pft02",1.6047619047619,1.66666666666667,112,112,98,61.8954545454545,0.780654545454544,210,1.23137021726065,-0.277864477324878,-0.219583779661617,-0.274614209173679,-1.40911409764512
"250",250,"g7fyw8y5",1.88095238095238,2.1047619047619,15,15,185,49.9863636363637,0.399563636363638,210,0.16301749258021,-0.0464486926770546,-0.00719543215724391,-0.00404313626546311,-1.63855476409338
"251",251,"nw6w3ycm",1.96190476190476,2.22857142857143,9,9,199,52.8636363636362,0.491636363636358,210,1.33976034126124,-0.412894839585919,-0.0499073225415837,-0.304637767723431,-1.75693277236018
"252",252,"dfagdbqx",2.47142857142857,2.96666666666667,69,69,141,60.1954545454546,0.726254545454547,210,0.77747558629529,-0.151665776575185,-0.0184811046355658,-0.0788592748610197,-1.40920752441412
"253",253,"0enc0xdd",0.471428571428571,0.70952380952381,147,147,63,60.3636363636364,0.731636363636365,210,0.841171083281528,-0.17982931970793,-0.0240715397813592,-0.0131734941781944,-1.69565337210044
"254",254,"61xzgaxv",2.19047619047619,2.26190476190476,7,7,196,57.1045454545454,0.627345454545453,210,0.568148381215677,-0.125637120225998,-0.00422643523281263,-0.0184040837340577,-1.48842044211347
"255",255,"4j8dqyzr",1.63809523809524,2.24761904761905,64,64,144,57.4181818181818,0.637381818181818,210,0.330160453680365,-0.0561895097174733,0.000692942822185655,-0.0117794406148288,-1.02849639008509
"256",256,"rv9j3ryb",2.9952380952381,2.79047619047619,5,5,203,50.6636363636364,0.421236363636365,210,0.487398985842753,-0.249830443132744,-0.141118416748035,-0.199942010338645,-1.79316957688032
"257",257,"pozawsex",2.93809523809524,2.92857142857143,6,6,200,51.9272727272726,0.461672727272723,210,0.605093825161452,-0.0870928896788345,-0.0237755784065033,-0.0189067552556675,-0.548858341382745
"258",258,"561smycq",4.15714285714286,6.96190476190476,11,11,187,53.2681818181819,0.504581818181821,210,-0.14583240221281,-0.0402384424210607,0.000424545256872605,0.00139485521808982,-0.28518526337642
"259",259,"yjb803pt",4.45238095238095,6.7952380952381,20,20,166,48.459090909091,0.350690909090912,210,1.52334812726446,-0.329296119413974,-0.11907583398638,-0.19614228520588,-1.14379814818528
"260",260,"r1h6ylxt",2.53809523809524,2.41904761904762,14,14,196,48.6500000000001,0.356800000000003,210,0.918418411880508,-0.249320368567066,-0.151473194357925,-0.179595101448053,-1.21900119069506
"261",261,"pjyf5evm",1.47619047619048,1.88571428571429,69,69,120,58.5181818181818,0.672581818181818,210,1.01150354683295,-0.422852459523442,-0.230310538044968,-0.274003927395681,-1.60163772095288
"262",262,"1y3mvrby",1.73333333333333,1.77142857142857,44,44,157,53.9772727272726,0.527272727272723,210,0.296295344751121,-0.0862688352595034,-0.0117213074228514,-0.0121442520436404,-1.34140969103615
"263",263,"habsbkg8",1.5,1.9,135,135,75,54.7909090909091,0.553309090909091,210,0.554937408880934,0.0400117139485191,-0.0148625546819834,-0.012704623248531,-1.65803235609728
"264",264,"t7pjr6r4",2.36190476190476,2.34761904761905,8,8,202,54.0227272727273,0.528727272727274,210,1.18890730902731,-0.420047311417357,-0.221890412993949,-0.305932005485829,-1.6477139361907
"265",265,"u2a8cfsu",3.47142857142857,3.50952380952381,3,3,206,52.6681818181818,0.485381818181817,210,0.541676749176175,-0.0542415821987652,-0.0187468107754103,-0.0258579268086607,-1.36265954196089
"266",266,"82cr1h80",1.99047619047619,1.82380952380952,10,10,182,45.0999999999999,0.243199999999997,210,-0.0809047989618221,-0.0902565673273263,-0.00741910934002361,0.00192075255940616,-1.79830820947577
"267",267,"h87phsot",1.82380952380952,2.21428571428571,128,128,81,54.268181818182,0.536581818181824,210,0.0674565653015803,-0.0172003096696683,-0.00479936607000199,0.0125539902561093,-1.9765512457783
"268",268,"m6mcssjj",1.76190476190476,2.21904761904762,25,25,178,53.3590909090909,0.507490909090909,210,0.364512356170233,-0.0112491393869538,-0.00540267948535776,0.00108732378769053,-0.901253623427607
"269",269,"a2taqc42",1.36666666666667,1.75714285714286,97,97,112,62.8590909090909,0.811490909090909,210,1.26889676721776,-0.301035221922886,-0.180716905408133,-0.266710237876503,-1.33621326708787
"270",270,"1nls4u5q",1.12857142857143,1.50952380952381,83,83,125,63.290909090909,0.825309090909088,210,0.909945636555289,-0.217311199756923,0.00499343452198373,-0.174140006325711,-0.904460310464092
"271",271,"17fuqobw",1.94285714285714,2.14285714285714,1,1,207,52.3045454545454,0.473745454545453,210,0.501399775391533,-0.110238265863129,-0.0300078292131449,-0.0505159093729172,-1.79337460255028
"272",272,"0xupal5x",1.68095238095238,1.7047619047619,38,38,169,56.1772727272727,0.597672727272726,210,1.04406880692887,-0.273024832461523,-0.179439280546368,-0.231139268211363,-1.68167756699507
"273",273,"g7fs9ze7",2.77142857142857,2.9952380952381,1,1,206,58.1499999999999,0.660799999999997,210,0.586539877641308,-0.223211735342702,-0.051883847328614,-0.101692128703164,-1.68440462468925
"274",274,"ouhy0co3",2.75238095238095,2.09047619047619,8,8,200,49.5045454545454,0.384145454545453,210,0.250481808801774,-0.0659742902539898,-0.0245322788499168,-0.0255893868397176,-1.22854060926377
"275",275,"6tdbftwn",2.0952380952381,2.3952380952381,10,10,199,54.4272727272729,0.541672727272733,210,0.282404056508168,-0.0740772919051408,-0.0346983106909155,-0.0474100374055803,-0.970758922480576
"276",276,"x6dpln84",2.21428571428571,2.94761904761905,46,46,156,54.2454545454546,0.535854545454547,210,0.678376316541513,-0.22047715328216,-0.136665245420288,-0.192414063839896,-2.56375008985243
"277",277,"dre2cj59",2.41428571428571,2.56190476190476,5,5,202,50.7000000000001,0.422400000000003,210,0.165502684667675,-0.0389503217156628,-0.00661067376473018,0.00947604083217066,-0.721080253349618
"278",278,"ed8jkb7x",1.09047619047619,1.67142857142857,92,92,118,59.5272727272727,0.704872727272726,210,0.0268945751973368,-0.124725597423222,-0.0611020779245223,-0.0316479268526333,-1.45917668236093
